Subject,ActivityName,Offset,body_acc_x,body_acc_y,body_acc_z,body_gyro_x,body_gyro_y,body_gyro_z,Activity,WindowID
5,Jumping,176,-0.673756044,-0.116948329,9.767780912,0.40869977,0.897877926,0.02755492,3,1
5,Jumping,177,-0.67327316,0.068042752,9.929261774,0.437993547,0.837819962,-0.035253466,3,1
5,Jumping,178,-0.849638848,0.165192831,9.93842991,0.603244718,0.93223099,-0.001579729,3,1
5,Jumping,179,-1.231027401,0.331073187,9.657761544,0.651467119,0.747901207,0.112365852,3,1
5,Jumping,180,-1.049771407,-0.01408337,9.790601919,0.504843509,0.735893979,0.015786873,3,1
5,Jumping,181,-1.122642152,0.107492387,9.972467302,0.498347877,0.954351322,0.022773567,3,1
5,Jumping,182,-1.162913601,0.242321927,9.465345524,0.535572444,0.878641448,-0.033217765,3,1
5,Jumping,183,-0.880335248,-0.097461023,9.537850838,0.59807484,0.81956051,0.035671573,3,1
5,Jumping,184,-0.732890898,0.435488242,9.622660495,0.634544618,0.742913595,-0.022068506,3,1
5,Jumping,185,-1.074540198,0.870489481,9.963197968,0.446153087,0.744884222,-0.074938952,3,1
5,Jumping,186,-0.733451243,0.527835027,9.831386227,0.706226195,0.735727503,-0.003577281,3,1
5,Jumping,187,-0.698903401,0.69593643,9.309335996,0.790766942,0.77135643,-0.089648214,3,1
5,Jumping,188,-1.05286288,0.76822348,9.963635887,0.856780995,0.726978401,0.033276208,3,1
5,Jumping,189,-0.588893991,0.828464984,9.927522931,0.652022475,0.602256271,0.088435817,3,1
5,Jumping,190,-1.16017639,0.654544854,9.746986497,0.55208093,0.558084795,0.049924554,3,1
5,Jumping,191,-0.50816749,0.640943953,9.664397336,0.688036904,0.578731331,-0.028268156,3,1
5,Jumping,192,-1.085921046,1.196777078,9.743977781,0.801019436,0.654884589,-0.003545932,3,1
5,Jumping,193,-0.214223755,0.916746906,10.20034411,0.94368139,0.573596073,0.125319011,3,1
5,Jumping,194,-0.064121684,0.987725476,9.854478798,0.879195014,0.62939661,-0.01414923,3,1
5,Jumping,195,-0.625156059,1.09860073,9.374435213,0.812451702,0.51425096,-0.006419982,3,1
5,Jumping,196,-0.028226092,0.846214896,9.772390067,0.935213113,0.426870245,0.051552699,3,1
5,Jumping,197,-0.159182683,1.018495154,9.945445912,0.76122871,0.35857153,0.056547067,3,1
5,Jumping,198,-0.102967817,1.004807922,9.546303125,1.008736047,0.470504942,-0.004301126,3,1
5,Jumping,199,-0.307015699,1.015009343,9.818109278,0.910499387,0.257321408,0.046491435,3,1
5,Jumping,200,0.125935836,1.087198766,9.755637873,0.756679306,0.191508722,-0.017917547,3,1
5,Jumping,201,-0.292086733,0.8742746,9.855230694,0.951425866,0.280101734,-0.031920751,3,1
5,Jumping,202,-0.130513572,0.660768702,9.846756419,1.056938629,0.226136368,0.021747389,3,1
5,Jumping,203,0.113478992,0.716225026,9.904231259,1.018107685,0.401789663,-0.039949273,3,1
5,Jumping,204,0.324294066,1.053355231,9.722551974,0.915255535,0.26263723,-0.034174911,3,1
5,Jumping,205,0.206923626,1.262788563,10.13148154,1.073581092,0.093613906,0.040667623,3,1
5,Jumping,206,0.171318361,0.911061469,10.23969981,0.953587078,0.087836324,0.024241778,3,1
5,Jumping,207,0.635702667,1.216400385,9.514438791,1.08843282,0.040216714,-0.054495449,3,1
5,Jumping,208,0.433232708,0.94004394,9.385387557,1.107383339,0.058098411,0.00438684,3,1
5,Jumping,209,0.456353378,1.14068414,9.370205209,0.979676042,0.085569151,0.008808638,3,1
5,Jumping,210,0.34801168,0.874351609,9.611370681,0.875344736,-0.291372534,0.050746637,3,1
5,Jumping,211,0.382721849,0.652973698,9.564963558,0.995902219,-0.163102681,0.007476109,3,1
5,Jumping,212,0.785832411,0.761427498,9.914145171,0.937294043,-0.030303882,0.096047275,3,1
5,Jumping,213,0.531513873,0.667241452,9.946404081,1.093019814,-0.169497008,0.062784621,3,1
5,Jumping,214,0.611542513,0.60464138,9.834015388,0.918608587,-0.252849643,0.022675986,3,1
5,Jumping,215,1.055087241,0.547369662,9.979841419,1.010894712,-0.159464623,-0.036756545,3,1
5,Jumping,216,0.461684247,0.71957352,9.705037763,0.918420333,-0.153650317,0.022254858,3,1
5,Jumping,217,0.961792446,0.629630518,9.561290551,1.086897897,-0.257532022,-0.013839125,3,1
5,Jumping,218,1.204713551,0.436105703,9.747461969,0.897333001,-0.284523689,-0.00532371,3,1
5,Jumping,219,0.844247524,0.444179471,9.739093058,1.221385421,-0.426084371,-0.007034766,3,1
5,Jumping,220,0.382173932,0.079493328,9.659815792,0.941694875,-0.461810528,0.009831833,3,1
5,Jumping,221,1.012910441,0.065268328,9.768119316,0.75937961,-0.409186349,-0.018934813,3,1
5,Jumping,222,0.52336791,0.428534805,9.694962255,0.86171094,-0.509818428,-0.030320712,3,1
5,Jumping,223,0.690465637,0.039415991,9.781148964,0.793829339,-0.424299108,0.121993748,3,1
5,Jumping,224,1.009733503,0.373893386,9.757877464,0.82759006,-0.656405876,-0.053556748,3,1
5,Jumping,225,0.650494981,-0.044697798,9.976343109,1.01133452,-0.524757314,-0.056897226,3,1
5,Jumping,226,1.03404823,0.16403942,9.411715693,0.65540916,-0.551251547,-0.005378635,3,1
5,Jumping,227,0.739192805,-0.212972882,9.922357834,0.640220567,-0.581372214,-0.004031645,3,1
5,Jumping,228,0.985945947,-0.225477966,9.709822076,0.754484051,-0.518797369,0.112414351,3,1
5,Jumping,229,1.326203347,0.006967803,9.898719852,0.858440968,-0.714325794,0.030305827,3,1
5,Jumping,230,0.995796587,-0.148775007,9.716160442,0.72562883,-0.635904665,0.004576861,3,1
5,Jumping,231,0.7431868,-0.135128618,10.17480842,0.780217869,-0.840286701,0.030479993,3,1
5,Jumping,232,0.913136844,-0.079344303,10.09484514,0.744355864,-0.798832659,0.054149582,3,1
5,Jumping,233,0.660503977,-0.337156436,9.867463514,0.644381809,-0.804494182,-0.033559397,3,1
5,Jumping,234,0.895001075,-0.725911594,9.763177078,0.537574336,-0.969872853,0.048639318,3,1
5,Jumping,235,0.813943978,-0.51263168,9.950137333,0.400900363,-0.892980222,0.080735854,3,1
5,Jumping,236,0.738237065,-0.923808424,9.788250625,0.591938547,-0.637348894,-0.091582958,3,1
5,Jumping,237,1.122312814,-0.91867269,9.880690643,0.629553351,-0.85104753,0.08937646,3,1
5,Jumping,238,0.835828955,-0.766224767,9.9609146,0.441312342,-0.857388147,0.103312359,3,1
5,Jumping,239,0.43012944,-0.749423883,9.700860015,0.343298821,-0.97409918,-0.00048195,3,1
5,Jumping,240,0.406339596,-0.830181554,9.938773616,0.324814715,-1.019747765,-0.081625192,3,1
5,Jumping,241,1.091576899,-0.877604622,9.732865195,0.493198622,-1.064097663,-0.014131486,3,1
5,Jumping,242,0.211266764,-0.71430918,9.87309277,0.443955423,-0.865666577,0.037423103,3,1
5,Jumping,243,0.340755077,-0.986722041,9.850618442,0.203582092,-0.886343513,-0.030515519,3,1
5,Jumping,244,0.473069257,-1.064562384,9.641243717,0.281385039,-0.868450519,0.036454381,3,1
5,Jumping,245,0.368656118,-0.512931339,9.947263029,0.234015988,-0.910088684,0.100519498,3,1
5,Jumping,246,0.572816508,-0.878465529,9.767802504,0.107582464,-1.023325408,0.075240513,3,1
5,Jumping,247,0.213883376,-1.033408498,9.688104099,-0.009048593,-0.950473308,0.01865417,3,1
5,Jumping,248,-0.132111344,-0.834380586,9.677253483,0.113571535,-1.080993718,-0.028972498,3,1
5,Jumping,249,0.43874374,-1.071614611,9.819495992,-0.098141324,-1.107304417,5.89189803424789e-05,3,1
5,Jumping,250,-0.168969205,-0.929007789,9.582937261,-0.043982638,-0.945107298,-0.002751399,3,1
5,Jumping,251,-0.020209627,-1.192313098,9.695702097,0.110419761,-0.853427448,0.035455191,3,1
5,Jumping,252,0.347513948,-0.838934512,10.26597055,-0.152107843,-0.885931432,0.040262685,3,1
5,Jumping,253,-0.025741664,-1.178477023,9.908661269,-0.392248641,-0.991850781,-0.021711809,3,1
5,Jumping,254,-0.201739606,-1.061505543,9.806074964,-0.177858857,-0.86588104,0.06293848,3,1
5,Jumping,255,-0.370350061,-1.031792567,9.555844854,-0.123913083,-0.863369596,0.059696189,3,1
5,Jumping,256,-0.393180108,-0.895743706,9.648699718,-0.3240473,-0.889614876,-0.003859778,3,1
5,Jumping,257,-0.080709482,-0.73047318,9.583689166,-0.374893921,-0.941736922,-0.083892056,3,1
5,Jumping,258,-0.472876511,-0.922613749,9.725999111,-0.518752792,-1.023252082,0.021913026,3,1
5,Jumping,259,-0.669842178,-0.624436624,9.843536316,-0.473881899,-0.898876242,0.017985164,3,1
5,Jumping,260,-0.587963954,-0.777675814,9.701719767,-0.363204359,-0.767178543,0.017757065,3,1
5,Jumping,261,-0.803325146,-1.072232116,9.708124289,-0.395850793,-0.867447497,0.064676716,3,1
5,Jumping,262,-0.605012728,-0.956771227,9.861181235,-0.531839052,-1.025291136,0.016609375,3,1
5,Jumping,263,-0.762159106,-0.560550881,9.853696425,-0.474715887,-0.746011486,0.014690947,3,1
5,Jumping,264,-0.545801,-1.131677842,9.863983825,-0.55276273,-0.785494428,-0.056573757,3,1
5,Jumping,265,-0.544089266,-0.771560018,9.768952085,-0.536835742,-0.755022253,-0.050194666,3,1
5,Jumping,266,-0.575869234,-0.544941877,10.01863709,-0.527936897,-0.721462449,-0.039720101,3,1
5,Jumping,267,-0.743316471,-0.621040483,9.913719139,-0.620318767,-0.809423693,0.025579541,3,1
5,Jumping,268,-1.03203357,-0.682682747,10.24088461,-0.70028375,-0.763083558,-0.000316068,3,1
5,Jumping,269,-0.79498238,-0.501049933,9.68640306,-0.67864837,-0.692746399,0.020011094,3,1
5,Jumping,270,-0.71335744,-0.081726614,9.69292326,-0.817853057,-0.79786425,-0.012671944,3,1
5,Jumping,271,-1.187741411,-0.488397548,9.720156889,-0.814737556,-0.721761416,0.068741591,3,1
5,Jumping,272,-0.794572868,-0.353922879,9.693885608,-0.776880337,-0.537428659,-0.065153154,3,1
5,Jumping,273,-0.794233201,0.125292016,10.04864875,-0.637699741,-0.608284432,-0.095724663,3,1
5,Jumping,274,-1.160523616,0.050685764,9.955088906,-0.639893698,-0.576676443,0.028117348,3,1
5,Jumping,275,-0.801844039,-0.180249507,9.86391618,-0.633710101,-0.681296429,0.110293364,3,1
5,Jumping,276,-1.123708483,-0.28434773,10.11855849,-0.722823307,-0.686375309,0.071962589,3,1
5,Jumping,277,-1.084121635,0.123172546,10.141178,-0.855066548,-0.404633752,0.014415116,3,1
5,Jumping,278,-0.697780369,0.151014298,9.580986708,-1.00836743,-0.618507221,-0.022086046,3,1
5,Jumping,279,-1.171486806,0.316805162,9.955752395,-0.830139506,-0.49402751,0.015606059,3,1
5,Jumping,280,-0.891789185,0.188951741,10.05636245,-1.127491086,-0.401186832,-3.86E-05,3,1
5,Jumping,281,-0.845282645,0.178537435,10.09283743,-1.011579384,-0.129686523,-0.031311775,3,1
5,Jumping,282,-0.765874935,0.147009687,9.668823017,-0.818521381,-0.261642535,-0.08453149,3,1
5,Jumping,283,-0.905473867,0.088874972,9.821454474,-1.088866955,-0.467266351,0.00415197,3,1
5,Jumping,284,-0.689553939,0.356582003,9.827528736,-0.981972681,-0.564121041,-0.003457345,3,1
5,Jumping,285,-1.18549017,0.548394775,10.16776955,-1.005200961,-0.27446016,0.10811554,3,1
5,Jumping,286,-0.990855775,0.44860225,10.12941252,-0.979852792,-0.19136846,-0.026232928,3,1
5,Jumping,287,-0.79991069,0.57721765,10.13369178,-0.997204981,-0.162458764,0.044387428,3,1
5,Jumping,288,-0.605342582,0.800725893,10.11500691,-1.071016485,-0.285737268,-0.118443638,3,1
5,Jumping,289,-1.059574914,0.645986818,9.785837884,-0.926211884,-0.085216007,0.099574723,3,1
5,Jumping,290,-0.322911468,0.670963244,10.3498162,-1.040067237,-0.05391353,-0.010940189,3,1
5,Jumping,291,-0.487031973,1.293128551,10.07914902,-0.985480276,-0.224461216,-0.050035094,3,1
5,Jumping,292,-0.73491158,0.972073057,9.873961296,-0.846391374,-0.004822591,0.013943228,3,1
5,Jumping,293,-0.816132218,0.495865096,9.645913375,-0.954098364,-0.079676261,-0.042700517,3,1
5,Jumping,294,-0.322586066,0.792949211,9.891724726,-1.040768581,-0.013586331,0.008093347,3,1
5,Jumping,295,-0.167757187,0.698339198,9.770040935,-0.939692215,0.042260126,0.055205505,3,1
5,Jumping,296,-0.205041352,0.751655134,9.790752853,-0.876624192,0.165373792,-0.088094454,3,1
5,Jumping,297,-0.363986691,1.127088643,9.550227628,-1.056256466,0.15223271,0.066724713,3,1
5,Jumping,298,-0.264809457,0.969171882,9.720072607,-0.933834789,0.076373549,0.021468132,3,1
5,Jumping,299,0.036076228,0.893962676,9.653307868,-0.889473919,0.290821334,0.017152152,3,1
5,Jumping,300,0.045206794,0.974909054,9.926552834,-0.926126504,0.252376662,-0.042553044,3,1
5,Jumping,301,-0.054050773,0.702618245,9.961554171,-0.915716388,0.314155169,0.067247858,3,1
5,Jumping,302,0.045281442,1.181723412,9.688822709,-0.903405461,0.39832847,0.004736279,3,1
5,Jumping,303,0.021428965,0.929424634,9.791272038,-1.001643823,0.461957335,0.05362526,3,1
5,Jumping,304,0.320380927,0.943215429,9.816577803,-0.772586318,0.461427018,-0.012068499,3,1
5,Jumping,305,0.174574938,0.5409171,10.05703487,-0.831415686,0.433365749,0.013503071,3,1
5,Jumping,306,0.338560666,0.921644571,9.56029933,-0.868496878,0.649308276,0.058195242,3,1
5,Jumping,307,0.011596605,0.62717956,9.883444453,-0.899279892,0.579164646,-0.021106821,3,1
5,Jumping,308,0.245862123,0.786802004,9.72751196,-0.588493214,0.525653368,0.062681225,3,1
5,Jumping,309,0.734104985,1.179502465,9.823020864,-0.739479986,0.600814262,0.033627244,3,1
5,Jumping,310,0.23721334,0.725462832,9.844880773,-0.839407075,0.58758605,-0.061809777,3,1
5,Jumping,311,0.464806931,0.971018207,9.888571838,-0.705464116,0.535429662,0.026231825,3,1
5,Jumping,312,0.693922846,0.745887739,9.539619384,-0.814648568,0.59200365,-0.026629541,3,1
5,Jumping,313,0.3304558,1.051758717,9.747734992,-0.70714096,0.578447814,-0.003847033,3,1
5,Jumping,314,0.657010923,0.503727725,10.14413713,-0.576905917,0.722616104,0.094119907,3,1
5,Jumping,315,0.827290625,0.5477249,9.941134587,-0.423173315,0.644028025,0.005998742,3,1
5,Jumping,316,0.686793495,0.521122396,10.0131482,-0.735330486,0.61374893,0.008174971,3,1
5,Jumping,317,0.834014431,0.716037972,9.852854355,-0.645239199,0.744351942,0.018761934,3,1
5,Jumping,318,0.744103322,0.563552706,9.617598754,-0.556722328,0.780160957,0.041101524,3,1
5,Jumping,319,0.918876821,0.429299318,10.00293094,-0.4797051,0.872970823,-0.04069539,3,1
5,Jumping,320,0.558047444,0.353058375,9.722716344,-0.651798566,0.959275021,-0.014174864,3,1
5,Jumping,321,0.915790957,0.318728722,10.1486072,-0.552938631,0.742108679,-0.032104403,3,1
5,Jumping,322,0.654904374,-0.191011074,9.939817728,-0.523500257,0.789738907,-0.012019303,3,1
5,Jumping,323,1.118522461,0.256243068,9.859366334,-0.234571864,0.803478113,-0.072423269,3,1
5,Jumping,324,0.982409236,0.09330047,9.4537538,-0.326593813,0.987449612,0.021030942,3,1
5,Jumping,325,0.521846366,-0.215240477,9.677277895,-0.12615934,0.820277581,0.018812702,3,1
5,Jumping,326,0.796700072,-0.279216928,9.782408932,-0.433482863,1.008679687,0.073440513,3,1
5,Jumping,327,1.137208425,0.121842932,9.755994262,-0.283497428,1.038476859,-0.026319896,3,1
5,Jumping,328,1.244839622,-0.094274669,9.489634666,-0.2790895,0.826323441,0.038708881,3,1
5,Jumping,329,0.967875438,-0.295361061,9.440671618,-0.077392267,0.966539874,0.156916857,3,1
5,Jumping,330,1.42721789,-0.416922398,9.216619765,-0.019588074,1.005235807,-0.022733109,3,1
5,Jumping,331,0.81379313,-0.293158716,9.795638145,-0.266397479,1.00244045,0.018653115,3,1
5,Jumping,332,1.098276406,-0.327397545,9.91365839,0.015634895,1.084510991,0.027813922,3,1
5,Jumping,333,0.709375923,-0.193004949,9.732093272,-0.04259891,1.136928481,-0.015836215,3,1
5,Jumping,334,1.175725072,-0.190494219,10.06173652,0.174049261,1.07318242,0.074064517,3,1
5,Jumping,335,0.998760716,-0.309411099,9.614602558,0.168687544,0.978879145,0.076399917,3,1
5,Jumping,336,0.281328584,-0.568604917,9.623280846,0.164403816,0.855794228,-0.042809521,3,1
5,Jumping,337,0.691382725,-0.641488437,9.682434059,0.225236299,1.022898121,-0.052593313,3,1
5,Jumping,338,0.84921362,-0.879512145,9.648507467,0.191201188,0.837530059,0.014998037,3,1
5,Jumping,339,0.552977659,-0.724661915,9.992347989,-0.004897466,0.817147043,0.074036159,3,1
5,Jumping,340,0.706509002,-0.98507997,9.700410168,0.327959761,1.088612106,-0.001899986,3,1
5,Jumping,341,0.48503165,-1.13842226,9.785028508,0.443619903,1.039643898,-0.034518538,3,1
5,Jumping,342,0.627529258,-0.777903219,9.636080939,0.483949279,0.935419038,-0.074850466,3,1
5,Jumping,343,0.540525311,-0.409616701,9.713558783,0.322540472,1.056897194,0.006388612,3,1
5,Jumping,344,0.695500923,-0.869729635,9.683230667,0.363886786,0.789195372,0.021842868,3,1
5,Jumping,345,0.463275334,-0.786119667,9.666243433,0.50753894,0.872560877,0.017882444,3,1
5,Jumping,346,-0.009024631,-0.650201776,9.985464945,0.347818234,0.747379321,-0.015150696,3,1
5,Jumping,347,0.52217817,-1.206244101,9.830414978,0.212153024,0.911616926,0.035055662,3,1
5,Jumping,348,0.014153707,-1.265491165,9.829493254,0.464546624,0.896872623,-0.0119652,3,1
5,Jumping,349,0.214052194,-1.041314228,10.03001902,0.412281992,0.875738049,-0.12627901,3,1
5,Jumping,350,-0.361007923,-0.925804023,9.687147593,0.505521437,0.741985043,-0.005782282,3,1
5,Jumping,351,-0.185376773,-1.097931248,9.800703555,0.741431525,0.709680725,0.03101758,3,1
5,Jumping,352,0.009771986,-1.2647368,9.462931381,0.54918449,0.837578904,-0.073521906,3,1
5,Jumping,353,-0.182494814,-0.915149396,9.614882544,0.691485432,0.640637163,0.000391196,3,1
5,Jumping,354,0.099220971,-0.910008422,9.6831808,0.771121374,0.734281024,0.085052499,3,1
5,Jumping,355,-0.615986041,-1.21231907,9.574609747,0.750216876,0.657852763,-0.022423103,3,1
5,Jumping,356,-0.156001979,-0.739834324,9.379487397,0.733606353,0.75587304,0.032722948,3,1
5,Jumping,357,-0.51226621,-0.80684543,10.01309814,0.887541698,0.617653422,-0.011388662,3,1
5,Jumping,358,-0.220415965,-1.059296338,9.938540684,0.903917379,0.467365577,0.076256352,3,1
5,Jumping,359,-0.337082677,-0.677912353,9.781724029,0.717308998,0.604943584,-0.033367423,3,1
5,Jumping,360,-0.518119068,-0.76336495,9.461869508,0.933761323,0.51956326,-0.051744133,3,1
5,Jumping,361,-0.398002497,-0.684372655,9.569104756,0.826531564,0.616457543,-0.028812836,3,1
5,Jumping,362,-0.702236321,-0.762543619,9.891432756,0.766110646,0.43255052,0.01884634,3,1
5,Jumping,363,-0.481008753,-0.611023114,10.04203436,0.927408053,0.555737128,0.05544521,3,1
5,Jumping,364,-1.02948999,-0.910100146,9.894173575,0.982147013,0.665713053,0.06436541,3,1
5,Jumping,365,-0.838654145,-0.575345153,9.8852444,0.905645569,0.523679184,-0.044901219,3,1
5,Jumping,366,-0.743794355,-0.692433232,10.24488647,1.004173855,0.320577423,-0.039908183,3,1
5,Jumping,367,-0.736304934,-0.681471001,9.325908922,0.993150594,0.363663425,-0.04957566,3,1
5,Jumping,368,-0.809461371,-0.25619353,9.88595742,0.978070609,0.258029769,0.007639061,3,1
5,Jumping,369,-0.778920555,-0.159384472,9.529477797,0.888298326,0.22299919,-0.110251041,3,1
5,Jumping,370,-0.824298113,-0.372417416,9.960845095,0.973873813,-0.018673492,0.005300073,3,1
5,Jumping,371,-1.067397018,-0.342655865,9.841186572,1.071334313,0.297118825,0.03342483,3,1
5,Jumping,372,-0.868846787,-0.429023959,10.04875446,0.996998568,0.032647203,-0.009314031,3,1
5,Jumping,373,-0.701023,-0.033215145,9.553549134,0.946573984,0.191901414,-0.050030763,3,1
5,Jumping,374,-1.406443398,-0.15148127,9.844644492,1.117884082,0.014683835,-0.041087688,3,1
5,Jumping,375,-0.505314675,0.02920039,9.797280288,0.988811015,0.119859262,-0.062133945,3,1
5,Jumping,376,-0.937853007,0.139475355,9.751337631,0.985655242,0.013054065,0.032236416,3,1
5,Jumping,377,-1.150002888,0.020411462,9.505475231,1.02500528,0.00491872,0.052404335,3,1
5,Jumping,378,-1.391544201,0.09604832,9.503951562,1.07438303,-0.16583029,-0.048921225,3,1
5,Jumping,379,-1.007141874,0.077025455,10.17881091,1.181309848,-0.09889923,0.021375586,3,1
5,Jumping,380,-0.883780966,0.06284301,9.909767126,0.959278812,-0.326926239,0.010273114,3,1
5,Jumping,381,-0.813203516,0.700779451,9.674034583,0.938603947,-0.157128243,-0.011545016,3,1
5,Jumping,382,-1.025708754,-0.064788175,10.0289965,0.993512372,-0.303541054,0.085719952,3,1
5,Jumping,383,-0.806064145,0.683493292,10.2881143,0.827217769,-0.193151333,-0.041460653,3,1
5,Jumping,384,-0.993651853,0.457486677,9.889043064,1.024061072,-0.307100458,0.017090341,3,1
5,Jumping,385,-0.65587596,0.341936012,9.858719465,1.003913335,-0.462980018,0.046210588,3,1
5,Jumping,386,-0.871605531,0.420832379,9.914512476,0.919683426,-0.292411498,0.026114259,3,1
5,Jumping,387,-0.809577608,0.666721719,9.716938485,0.764233542,-0.246288442,0.140380403,3,1
5,Jumping,388,-0.852568866,0.27411949,9.91101786,0.850328383,-0.527949573,0.024774344,3,1
5,Jumping,389,-0.745659966,0.507354619,9.848060406,0.829096718,-0.419729775,0.04960666,3,1
5,Jumping,390,-0.349840788,0.727500139,9.64789964,0.952186203,-0.408432187,0.005935044,3,1
5,Jumping,391,-0.756653681,0.836065158,10.20005434,0.824402117,-0.609646675,-0.098430385,3,1
5,Jumping,392,-0.626246056,0.481809778,9.786395656,0.766597157,-0.692437697,-0.080318661,3,1
5,Jumping,393,-0.414324286,1.060651442,10.18284229,0.91223546,-0.552969407,-0.136701232,3,1
5,Jumping,394,-0.369334872,0.954862236,9.702400784,0.908122954,-0.694077004,0.046187058,3,1
5,Jumping,395,-0.102303219,1.495690128,9.571487502,0.82408597,-0.715074234,-0.065987164,3,1
5,Jumping,396,-0.658085975,0.733257764,10.11286755,0.86410259,-0.59734951,0.033066105,3,1
5,Jumping,397,-0.280609878,1.043128894,9.729599899,0.596304027,-0.672711713,0.060098253,3,1
5,Jumping,398,-0.345179302,1.140627762,9.78877522,0.841560271,-0.889682967,0.095561245,3,1
5,Jumping,399,-0.110897518,0.981555827,10.04279875,0.749595127,-0.696146763,-0.083399645,3,1
5,Jumping,400,-0.117153642,1.120511684,9.667052789,0.501222831,-1.101460683,0.042277934,3,1
5,Jumping,401,0.078670392,0.714884554,9.878379155,0.792786454,-0.746993756,-0.105349587,3,1
5,Jumping,402,-0.049768226,1.191798157,10.24003334,0.586642071,-0.973840571,0.025911117,3,1
5,Jumping,403,0.057282141,0.993823168,9.652946114,0.627047637,-0.736710423,-0.114767605,3,1
5,Jumping,404,0.016644163,1.024088369,9.895796676,0.509268533,-0.934071379,0.077853047,3,1
5,Jumping,405,0.462088386,1.000091456,9.80392779,0.481661319,-0.842681983,0.102904736,3,1
5,Jumping,406,0.253226761,1.109018412,9.851080971,0.385536817,-0.78243069,-0.023638299,3,1
5,Jumping,407,0.876613285,0.401005365,9.675468156,0.360327449,-0.951055329,0.042229615,3,1
5,Jumping,408,0.407853943,0.992943318,9.791709012,0.316297453,-1.086287384,0.018960746,3,1
5,Jumping,409,0.603415279,0.838141301,9.640825762,0.424457711,-0.895704605,-0.002340555,3,1
5,Jumping,410,0.576809224,0.934278491,9.588490355,0.309575169,-0.96467132,0.005657943,3,1
5,Jumping,411,0.66521139,0.805976934,9.789619993,0.179798748,-1.121292929,0.000995506,3,1
5,Jumping,412,0.398171629,0.63635283,9.937086684,0.26194427,-0.896309606,0.111242042,3,1
5,Jumping,413,0.384601236,0.284884155,9.738948001,0.03809217,-0.958509195,0.018483538,3,1
5,Jumping,414,0.449044544,0.471383229,9.717344267,0.135791309,-1.047559259,-0.001444184,3,1
5,Jumping,415,0.90519774,0.497365824,9.73571093,0.041488196,-1.014082254,-0.060643117,3,1
5,Jumping,416,0.890213389,0.608494527,10.02168488,0.11228082,-1.112504261,0.020779729,3,1
5,Jumping,417,1.176952556,0.772361161,9.711522707,0.024986601,-1.020914073,-0.064815101,3,1
5,Jumping,418,0.818967178,0.320338816,10.11539092,0.101337852,-1.073975867,-0.065008633,3,1
5,Jumping,419,0.8402975,0.182730756,10.0164153,0.048631918,-1.167308511,-0.018643484,3,1
5,Jumping,420,1.143323468,0.524853663,9.943498055,-0.054691849,-1.158125108,0.039399389,3,1
5,Jumping,421,0.859265014,0.48842496,9.641285932,-0.085629472,-1.095706992,0.13368052,3,1
5,Jumping,422,1.237561714,0.268384511,10.06444876,-0.153334059,-1.041237301,0.080808912,3,1
5,Jumping,423,0.840033578,0.266045151,9.948644216,-0.21493067,-1.141252215,0.080217247,3,1
5,Jumping,424,0.837128651,0.468356839,9.341914917,-0.298500477,-1.019090452,-0.046086575,3,1
5,Jumping,425,1.032586234,-0.156664305,9.932797466,-0.365469364,-0.905007227,-0.023895838,3,1
5,Jumping,426,1.205345533,0.141567965,9.707641348,-0.239594777,-0.906896886,0.059886787,3,1
5,Jumping,427,0.83387561,0.174253194,9.935225114,-0.319167009,-0.829817515,0.052871517,3,1
5,Jumping,428,1.011231589,-0.003237655,9.66416751,-0.340003825,-0.872663405,-0.011975461,3,1
5,Jumping,429,1.002423992,-0.194073791,9.606302145,-0.52685284,-0.935358201,0.070557937,3,1
5,Jumping,430,0.849657384,-0.095993197,9.900399088,-0.411667738,-0.725284347,-0.029498591,3,1
5,Jumping,431,0.920457441,-0.228764194,9.919965934,-0.400534507,-0.879418592,0.111774063,3,1
5,Jumping,432,1.002572427,-0.615274223,9.262941659,-0.807993029,-0.881353967,0.062910293,3,1
5,Jumping,433,0.703082445,-0.356149316,9.836129396,-0.617600753,-0.899159375,-0.049484116,3,1
5,Jumping,434,0.687020819,-0.453684667,9.858939525,-0.797666223,-0.765359698,-0.063830574,3,1
5,Jumping,435,1.124529173,-0.273414482,9.833183374,-0.630789269,-0.967261733,0.084401806,3,1
5,Jumping,436,0.842863324,-0.646699933,9.751545403,-0.521588471,-0.91692692,-0.041151004,3,1
5,Jumping,437,0.788215677,-0.453598119,9.649146308,-0.774263591,-0.868382493,0.082306611,3,1
5,Jumping,438,0.477778645,-0.768216733,9.559611325,-0.757392225,-0.725778286,-0.059863796,3,1
5,Jumping,439,0.838337502,-0.756641791,10.00393683,-0.800213922,-0.760562508,0.024008111,3,1
5,Jumping,440,0.584106141,-0.938328104,9.804029544,-0.634279495,-0.554873062,0.019409655,3,1
5,Jumping,441,0.666603439,-0.696122421,9.945542641,-0.774923301,-0.609185227,-0.051811616,3,1
5,Jumping,442,0.446190684,-0.9594538,9.573508356,-0.787095976,-0.578684298,-0.01901703,3,1
5,Jumping,443,0.583841712,-1.444173994,9.572936224,-0.66911632,-0.435006503,0.020766089,3,1
5,Jumping,444,0.703852274,-0.932168929,9.693719603,-0.553686495,-0.621299287,-0.087260994,3,1
5,Jumping,445,0.396194084,-1.003867862,9.505714708,-0.95578988,-0.547424854,0.05448072,3,1
5,Jumping,446,0.683767843,-0.81418713,9.693683205,-0.899263528,-0.407774603,0.086900567,3,1
